"tipo","caminho_original","caminho_final","status","sha256","observacoes"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/03_CAMINHONETES/marcus-reboque-guincho-caminhonete-fortaleza-ce-07.webp","public/images/marcus-reboque/servicos/caminhonetes/marcus-reboque-guincho-caminhonete-fortaleza-ce-07.webp","copiado_sem_edicao","7FBC94F338F387BB6D052BEB8BC3EDD69C560BF5C1BCA159A4CAF35333116964","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/03_CAMINHONETES/marcus-reboque-guincho-caminhonete-fortaleza-ce-08.webp","public/images/marcus-reboque/servicos/caminhonetes/marcus-reboque-guincho-caminhonete-fortaleza-ce-08.webp","copiado_sem_edicao","E2FC2367E82051279CDDC74B845D42C345168B9018AD5A4A72E9F3F51C97C9B6","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/02_HERO/marcus-reboque-hero-guincho-caminhonete-fortaleza-ce-03.webp","public/images/marcus-reboque/hero/marcus-reboque-hero-guincho-caminhonete-fortaleza-ce-03.webp","copiado_sem_edicao","CF6D980C9015A43AFB9E229A9FFB0C0270C928C6C4ADDB761AF80A464C87AC35","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/08_MAQUINAS_AGRICOLAS/marcus-reboque-transporte-maquina-agricola-fortaleza-ce-05.webp","public/images/marcus-reboque/servicos/maquinas-agricolas/marcus-reboque-transporte-maquina-agricola-fortaleza-ce-05.webp","copiado_sem_edicao","CD882C981ED9D2957A0CF97A91244115948F22B58CA40936A3E50E40BD512D13","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/03_CAMINHONETES/marcus-reboque-guincho-caminhonete-fortaleza-ce-10.webp","public/images/marcus-reboque/servicos/caminhonetes/marcus-reboque-guincho-caminhonete-fortaleza-ce-10.webp","copiado_sem_edicao","1B8B3BD7B91F2FE82D2976C558A2ABCDE3871B7C4FF4AAFEFC7B9F5AAE588685","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/06_VEICULOS_ESPECIAIS/marcus-reboque-transporte-veiculo-especial-fortaleza-ce-02.webp","public/images/marcus-reboque/servicos/veiculos-especiais/marcus-reboque-transporte-veiculo-especial-fortaleza-ce-02.webp","copiado_sem_edicao","05D5A7C340358475200A310E4EA8C870D4231FB64B8AD4465F138D290208942A","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/09_VEICULOS_ANTIGOS/marcus-reboque-transporte-veiculo-antigo-fortaleza-ce-03.webp","public/images/marcus-reboque/servicos/veiculos-antigos/marcus-reboque-transporte-veiculo-antigo-fortaleza-ce-03.webp","copiado_sem_edicao","CB5A8F7E972A4A6C1E94B9526E6A003FA64BD650A63776CD9AB930EA3D404484","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/03_CAMINHONETES/marcus-reboque-guincho-caminhonete-fortaleza-ce-11.webp","public/images/marcus-reboque/servicos/caminhonetes/marcus-reboque-guincho-caminhonete-fortaleza-ce-11.webp","copiado_sem_edicao","495C6131424032089E4BB45E764181C2702E6676956DE8137D3FDAA22C072386","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/03_CAMINHONETES/marcus-reboque-guincho-caminhonete-fortaleza-ce-12.webp","public/images/marcus-reboque/servicos/caminhonetes/marcus-reboque-guincho-caminhonete-fortaleza-ce-12.webp","copiado_sem_edicao","809680CBA3DB95DE1096C3C02BD2E682BCC745683F110CA6FB8373C406AC4467","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/03_CAMINHONETES/marcus-reboque-guincho-caminhonete-fortaleza-ce-13.webp","public/images/marcus-reboque/servicos/caminhonetes/marcus-reboque-guincho-caminhonete-fortaleza-ce-13.webp","copiado_sem_edicao","F023135B5BE70FE481C76E6872CE190E6AEBA153D911902D9389C7E4A08AA29A","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/06_VEICULOS_ESPECIAIS/marcus-reboque-transporte-veiculo-especial-fortaleza-ce-03.webp","public/images/marcus-reboque/servicos/veiculos-especiais/marcus-reboque-transporte-veiculo-especial-fortaleza-ce-03.webp","copiado_sem_edicao","285E3F7F14A0E9B7D7BCDB76057794E074A8C386C048AE015F4EE90ED30F5FFF","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/02_CARROS/marcus-reboque-guincho-carro-fortaleza-ce-14.webp","public/images/marcus-reboque/servicos/carros/marcus-reboque-guincho-carro-fortaleza-ce-14.webp","copiado_sem_edicao","081921529AB536ECAE16AF14317456BC1743DB600AA72D499BCF7FE5BEC43BCA","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/02_CARROS/marcus-reboque-guincho-carro-fortaleza-ce-15.webp","public/images/marcus-reboque/servicos/carros/marcus-reboque-guincho-carro-fortaleza-ce-15.webp","copiado_sem_edicao","EF55E759C3694B4101A15DA4ABBDD738353C4B8B3613B41F4FBD65EE49AF8865","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/03_CAMINHONETES/marcus-reboque-guincho-caminhonete-fortaleza-ce-14.webp","public/images/marcus-reboque/servicos/caminhonetes/marcus-reboque-guincho-caminhonete-fortaleza-ce-14.webp","copiado_sem_edicao","36699B6AEDFE8BEF1350C8F23D54DBAC468B99AD6A1F26CF11C2CB027E138850","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/03_CAMINHONETES/marcus-reboque-guincho-caminhonete-fortaleza-ce-15.webp","public/images/marcus-reboque/servicos/caminhonetes/marcus-reboque-guincho-caminhonete-fortaleza-ce-15.webp","copiado_sem_edicao","F7075E340073481919E60ABB12EC8FBCEACDEC2FFB5BBFEAA26FA8E1BAFBBBED","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/09_VEICULOS_ANTIGOS/marcus-reboque-transporte-veiculo-antigo-fortaleza-ce-04.webp","public/images/marcus-reboque/servicos/veiculos-antigos/marcus-reboque-transporte-veiculo-antigo-fortaleza-ce-04.webp","copiado_sem_edicao","21F0E5D343F09393878F78B06E6EA13904F60D92962B4E7C0C87F9BA010FDCA3","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/03_CAMINHONETES/marcus-reboque-guincho-caminhonete-fortaleza-ce-16.webp","public/images/marcus-reboque/servicos/caminhonetes/marcus-reboque-guincho-caminhonete-fortaleza-ce-16.webp","copiado_sem_edicao","C91A2D63DD3B07AF6F2ECEE1D158227F6F2D8725E4A7C6AF14C719CE07EE8993","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"imagem_publica","IMAGENS_MARCUS_REBOQUE/03_SERVICOS/02_CARROS/marcus-reboque-guincho-carro-fortaleza-ce-16.webp","public/images/marcus-reboque/servicos/carros/marcus-reboque-guincho-carro-fortaleza-ce-16.webp","copiado_sem_edicao","247CBF38742E9CFF11B588A3A2B36FF4E51EC228D16C6F7452564AABCE563704","fonte preservada em IMAGENS_MARCUS_REBOQUE"
"documento_gerado","","docs/README.md","gerado","6D68440B8018AF876D55899E82EE1717331292459C80D249ADA08F7BABC67660","indice da documentacao criado na fundacao tecnica"
"documento_gerado","","docs/RELATORIO_FUNDACAO_TECNICA_MARCUS_REBOQUE.md","gerado","E56A71746A031122CE8DFDFE35830D647CCC4DB9C848FBEB44840F9001C00AE8","relatorio final da fundacao tecnica"
